dataset,time,step,loss,acc
train,2018-12-03T17:35:23.626042,1672,0.9361361,0.6953125
train,2018-12-03T17:35:24.042543,1673,0.85763997,0.7265625
train,2018-12-03T17:35:24.455220,1674,0.9125243,0.6640625
train,2018-12-03T17:35:24.860771,1675,0.868962,0.7109375
train,2018-12-03T17:35:25.275441,1676,0.9042288,0.734375
train,2018-12-03T17:35:25.689923,1677,0.92843884,0.6328125
train,2018-12-03T17:35:26.102131,1678,0.9674457,0.6484375
train,2018-12-03T17:35:26.514160,1679,0.78839046,0.765625
train,2018-12-03T17:35:26.924450,1680,0.87691724,0.703125
train,2018-12-03T17:35:27.332644,1681,0.88643557,0.7265625
train,2018-12-03T17:35:27.741041,1682,0.9085779,0.703125
train,2018-12-03T17:35:28.154304,1683,0.9140936,0.6796875
train,2018-12-03T17:35:28.560766,1684,0.8974092,0.6640625
train,2018-12-03T17:35:28.969873,1685,0.9449127,0.640625
train,2018-12-03T17:35:29.377441,1686,0.830515,0.765625
train,2018-12-03T17:35:29.780972,1687,0.9291511,0.6953125
train,2018-12-03T17:35:30.194759,1688,0.7682844,0.8203125
train,2018-12-03T17:35:30.609793,1689,0.8798825,0.7109375
train,2018-12-03T17:35:31.016867,1690,0.79897326,0.75
train,2018-12-03T17:35:31.434274,1691,0.96231824,0.671875
train,2018-12-03T17:35:31.842466,1692,0.9560617,0.65625
train,2018-12-03T17:35:32.247564,1693,0.77461034,0.765625
train,2018-12-03T17:35:32.654151,1694,0.8529925,0.7421875
train,2018-12-03T17:35:33.074729,1695,0.78466743,0.7578125
train,2018-12-03T17:35:33.490158,1696,0.92623854,0.703125
train,2018-12-03T17:35:33.903153,1697,0.86455953,0.6953125
train,2018-12-03T17:35:34.307325,1698,0.9101535,0.6640625
train,2018-12-03T17:35:34.723791,1699,0.9111764,0.7109375
train,2018-12-03T17:35:35.136758,1700,0.9077948,0.671875
dev,2018-12-03T17:35:35.549859,1700,0.98515797,0.64803654
train,2018-12-03T17:35:50.034531,1701,0.88415515,0.6953125
train,2018-12-03T17:35:50.461454,1702,0.9396167,0.671875
train,2018-12-03T17:35:50.869043,1703,0.79881555,0.7578125
train,2018-12-03T17:35:51.277095,1704,0.875376,0.71875
train,2018-12-03T17:35:51.692455,1705,0.86048913,0.796875
train,2018-12-03T17:35:52.104048,1706,0.8164755,0.765625
train,2018-12-03T17:35:52.512302,1707,0.90248954,0.7109375
train,2018-12-03T17:35:52.935355,1708,0.9230447,0.6796875
train,2018-12-03T17:35:53.348420,1709,0.84206796,0.734375
train,2018-12-03T17:35:53.758188,1710,0.82568073,0.75
train,2018-12-03T17:35:54.170160,1711,0.8676507,0.6953125
train,2018-12-03T17:35:54.581755,1712,0.9520433,0.71875
train,2018-12-03T17:35:54.993985,1713,0.8857508,0.7265625
train,2018-12-03T17:35:55.403177,1714,0.8548645,0.71875
train,2018-12-03T17:35:55.818792,1715,0.8621242,0.703125
train,2018-12-03T17:35:56.230914,1716,0.8864754,0.6796875
train,2018-12-03T17:35:56.644578,1717,0.94326156,0.640625
train,2018-12-03T17:35:57.063891,1718,0.80634856,0.734375
train,2018-12-03T17:35:57.478876,1719,0.8525762,0.7265625
train,2018-12-03T17:35:57.887409,1720,0.83706665,0.734375
train,2018-12-03T17:35:58.298869,1721,0.88813096,0.7109375
train,2018-12-03T17:35:58.711697,1722,0.8665217,0.6875
train,2018-12-03T17:35:59.123851,1723,0.87175363,0.7109375
train,2018-12-03T17:35:59.529804,1724,0.7886479,0.78125
train,2018-12-03T17:35:59.945949,1725,0.8799058,0.7109375
train,2018-12-03T17:36:00.367071,1726,0.88347995,0.6875
train,2018-12-03T17:36:00.775547,1727,0.9510009,0.609375
train,2018-12-03T17:36:01.192255,1728,0.85019654,0.7421875
train,2018-12-03T17:36:01.603398,1729,0.8797592,0.6953125
train,2018-12-03T17:36:02.018214,1730,0.824276,0.796875
train,2018-12-03T17:36:02.433137,1731,0.89750665,0.7109375
train,2018-12-03T17:36:02.845404,1732,0.93162173,0.640625
train,2018-12-03T17:36:03.253438,1733,0.86035585,0.703125
train,2018-12-03T17:36:03.666912,1734,0.8747312,0.6953125
train,2018-12-03T17:36:04.074468,1735,0.9278846,0.6640625
train,2018-12-03T17:36:04.483736,1736,0.86794996,0.703125
train,2018-12-03T17:36:04.899491,1737,0.76807135,0.78125
train,2018-12-03T17:36:05.311952,1738,0.8912303,0.6640625
train,2018-12-03T17:36:05.725514,1739,0.883585,0.671875
train,2018-12-03T17:36:06.138787,1740,0.9435923,0.6640625
train,2018-12-03T17:36:06.552111,1741,0.8228788,0.7734375
train,2018-12-03T17:36:06.961169,1742,0.82633203,0.75
train,2018-12-03T17:36:07.372112,1743,0.8715761,0.734375
train,2018-12-03T17:36:07.781823,1744,0.9216106,0.6875
train,2018-12-03T17:36:08.189339,1745,0.83582443,0.734375
train,2018-12-03T17:36:08.600778,1746,0.8448286,0.7421875
train,2018-12-03T17:36:09.013723,1747,0.81908,0.7421875
train,2018-12-03T17:36:09.421306,1748,0.9222367,0.703125
train,2018-12-03T17:36:09.829350,1749,0.8066402,0.765625
train,2018-12-03T17:36:10.249345,1750,0.83855593,0.7578125
train,2018-12-03T17:36:10.662129,1751,0.8078452,0.765625
train,2018-12-03T17:36:11.071609,1752,0.8940519,0.6875
train,2018-12-03T17:36:11.484018,1753,0.8588349,0.765625
train,2018-12-03T17:36:11.896046,1754,0.8916552,0.75
train,2018-12-03T17:36:12.309728,1755,0.8615798,0.734375
train,2018-12-03T17:36:12.726075,1756,0.8465056,0.75
train,2018-12-03T17:36:13.144408,1757,0.94679284,0.6953125
train,2018-12-03T17:36:13.560885,1758,0.89617443,0.7734375
train,2018-12-03T17:36:13.966993,1759,0.8427063,0.7578125
train,2018-12-03T17:36:14.382946,1760,0.88365185,0.7265625
train,2018-12-03T17:36:14.794157,1761,0.8675272,0.7734375
train,2018-12-03T17:36:15.204403,1762,0.7992719,0.796875
train,2018-12-03T17:36:15.620000,1763,0.81024235,0.78125
train,2018-12-03T17:36:16.033822,1764,0.8617679,0.7578125
train,2018-12-03T17:36:16.442494,1765,0.9100335,0.7109375
train,2018-12-03T17:36:16.851122,1766,0.8600224,0.75
train,2018-12-03T17:36:17.270250,1767,0.79240304,0.765625
train,2018-12-03T17:36:17.675068,1768,0.8781757,0.6953125
train,2018-12-03T17:36:18.090533,1769,0.8637442,0.7265625
train,2018-12-03T17:36:18.504074,1770,0.8833244,0.6953125
train,2018-12-03T17:36:18.907617,1771,0.83955353,0.78125
train,2018-12-03T17:36:19.318383,1772,0.923126,0.6953125
train,2018-12-03T17:36:19.737149,1773,0.8788643,0.71875
train,2018-12-03T17:36:20.141224,1774,0.91551054,0.703125
train,2018-12-03T17:36:20.550108,1775,0.91094023,0.71875
train,2018-12-03T17:36:20.958189,1776,0.8021296,0.7265625
train,2018-12-03T17:36:21.365304,1777,0.8246491,0.7421875
train,2018-12-03T17:36:21.777447,1778,0.8745105,0.7578125
train,2018-12-03T17:36:22.193861,1779,0.90320307,0.6875
train,2018-12-03T17:36:22.599945,1780,0.8881748,0.71875
train,2018-12-03T17:36:23.013254,1781,0.78926384,0.765625
train,2018-12-03T17:36:23.425348,1782,0.92770123,0.6953125
train,2018-12-03T17:36:23.837435,1783,0.83996385,0.7578125
train,2018-12-03T17:36:24.250961,1784,0.82960975,0.7734375
train,2018-12-03T17:36:24.666591,1785,0.8673455,0.703125
train,2018-12-03T17:36:25.074946,1786,0.89287287,0.7421875
train,2018-12-03T17:36:25.486222,1787,0.8174279,0.78125
train,2018-12-03T17:36:25.900158,1788,0.78073835,0.7890625
train,2018-12-03T17:36:26.312214,1789,0.90165615,0.734375
train,2018-12-03T17:36:26.722829,1790,0.82659054,0.765625
train,2018-12-03T17:36:27.136496,1791,0.85343015,0.7109375
train,2018-12-03T17:36:27.549238,1792,0.9006104,0.6953125
train,2018-12-03T17:36:27.957162,1793,0.78879404,0.796875
train,2018-12-03T17:36:28.362956,1794,0.75782156,0.796875
train,2018-12-03T17:36:28.780165,1795,0.85103184,0.734375
train,2018-12-03T17:36:29.194872,1796,0.91729796,0.671875
train,2018-12-03T17:36:29.603113,1797,0.8558902,0.7421875
train,2018-12-03T17:36:30.018218,1798,0.86581945,0.734375
train,2018-12-03T17:36:30.430931,1799,0.81404746,0.796875
train,2018-12-03T17:36:30.845520,1800,0.9457013,0.6953125
dev,2018-12-03T17:36:31.261721,1800,0.9717531,0.65931183
train,2018-12-03T17:36:45.833644,1801,0.85323775,0.734375
train,2018-12-03T17:36:46.263296,1802,0.85306174,0.75
train,2018-12-03T17:36:46.665534,1803,0.8163135,0.78125
train,2018-12-03T17:36:47.075491,1804,0.79558396,0.796875
train,2018-12-03T17:36:47.488622,1805,0.9124429,0.7265625
train,2018-12-03T17:36:47.892916,1806,0.9093292,0.65625
train,2018-12-03T17:36:48.304248,1807,0.91535634,0.71875
train,2018-12-03T17:36:48.713205,1808,0.784765,0.7890625
train,2018-12-03T17:36:49.122375,1809,0.81173635,0.75
train,2018-12-03T17:36:49.532795,1810,0.84143263,0.765625
train,2018-12-03T17:36:49.942421,1811,0.79282457,0.7109375
train,2018-12-03T17:36:50.357805,1812,0.8282276,0.7578125
train,2018-12-03T17:36:50.773895,1813,0.8380503,0.71875
train,2018-12-03T17:36:51.187041,1814,0.9713424,0.640625
train,2018-12-03T17:36:51.593878,1815,0.90663284,0.78125
train,2018-12-03T17:36:51.999219,1816,0.8169829,0.765625
train,2018-12-03T17:36:52.409044,1817,0.89854,0.6796875
train,2018-12-03T17:36:52.818823,1818,0.8020576,0.765625
train,2018-12-03T17:36:53.232273,1819,0.82927054,0.734375
train,2018-12-03T17:36:53.641427,1820,0.8097615,0.7890625
train,2018-12-03T17:36:54.058316,1821,0.7645037,0.734375
train,2018-12-03T17:36:54.473408,1822,0.82231784,0.7578125
train,2018-12-03T17:36:54.878528,1823,0.903687,0.71875
train,2018-12-03T17:36:55.291067,1824,0.9506333,0.6796875
train,2018-12-03T17:36:55.704655,1825,0.79406226,0.7578125
train,2018-12-03T17:36:56.111236,1826,0.8430189,0.71875
train,2018-12-03T17:36:56.526500,1827,0.9437255,0.5859375
train,2018-12-03T17:36:56.940780,1828,0.81327534,0.7578125
train,2018-12-03T17:36:57.356845,1829,0.8267271,0.78125
train,2018-12-03T17:36:57.772711,1830,0.89003026,0.7421875
train,2018-12-03T17:36:58.180760,1831,0.82221687,0.734375
train,2018-12-03T17:36:58.594732,1832,0.8724874,0.6796875
train,2018-12-03T17:36:59.010834,1833,0.8198843,0.7421875
train,2018-12-03T17:36:59.418960,1834,0.7813459,0.828125
train,2018-12-03T17:36:59.828945,1835,1.013051,0.6875
train,2018-12-03T17:37:00.253121,1836,0.923277,0.6796875
train,2018-12-03T17:37:00.661887,1837,0.877362,0.6796875
train,2018-12-03T17:37:01.069224,1838,0.9212246,0.6640625
train,2018-12-03T17:37:01.482883,1839,0.8681868,0.7421875
train,2018-12-03T17:37:01.896031,1840,0.8582211,0.7421875
train,2018-12-03T17:37:02.300825,1841,0.89777756,0.71875
train,2018-12-03T17:37:02.708454,1842,0.93495995,0.6328125
train,2018-12-03T17:37:03.122067,1843,0.92045915,0.6875
train,2018-12-03T17:37:03.529557,1844,0.84294105,0.7109375
train,2018-12-03T17:37:03.945674,1845,0.8301019,0.765625
train,2018-12-03T17:37:04.349785,1846,0.8515954,0.7421875
train,2018-12-03T17:37:04.761413,1847,0.885645,0.671875
train,2018-12-03T17:37:05.170252,1848,0.8400013,0.6796875
train,2018-12-03T17:37:05.582400,1849,0.85141885,0.6875
train,2018-12-03T17:37:05.988420,1850,0.8309302,0.765625
train,2018-12-03T17:37:06.399923,1851,0.8210372,0.75
train,2018-12-03T17:37:06.816773,1852,0.9068553,0.671875
train,2018-12-03T17:37:07.227078,1853,0.9379583,0.6796875
train,2018-12-03T17:37:07.642363,1854,0.8614403,0.7421875
train,2018-12-03T17:37:08.046150,1855,0.9194437,0.671875
train,2018-12-03T17:37:08.451948,1856,0.8924874,0.75
train,2018-12-03T17:37:08.864521,1857,0.8219798,0.7578125
train,2018-12-03T17:37:09.273125,1858,0.8845036,0.734375
train,2018-12-03T17:37:09.685897,1859,0.8900665,0.6640625
train,2018-12-03T17:37:10.102686,1860,0.88275397,0.703125
train,2018-12-03T17:37:10.513333,1861,0.9040885,0.6796875
train,2018-12-03T17:37:10.926109,1862,0.878525,0.6640625
train,2018-12-03T17:37:11.346465,1863,0.8660314,0.734375
train,2018-12-03T17:37:11.751824,1864,0.8474771,0.734375
train,2018-12-03T17:37:12.163610,1865,0.83235765,0.71875
train,2018-12-03T17:37:12.578523,1866,0.8459637,0.75
train,2018-12-03T17:37:12.995714,1867,0.88842297,0.6953125
train,2018-12-03T17:37:13.411692,1868,0.9166915,0.7421875
train,2018-12-03T17:37:13.825149,1869,0.89373267,0.7265625
train,2018-12-03T17:37:14.232525,1870,0.8468882,0.7578125
train,2018-12-03T17:37:14.641501,1871,0.7905031,0.796875
train,2018-12-03T17:37:15.051062,1872,0.8461941,0.703125
train,2018-12-03T17:37:15.456817,1873,0.9177183,0.6875
train,2018-12-03T17:37:15.867062,1874,0.847592,0.71875
train,2018-12-03T17:37:16.277776,1875,0.83069277,0.75
train,2018-12-03T17:37:16.683329,1876,0.79671067,0.7890625
train,2018-12-03T17:37:17.090974,1877,0.8674423,0.671875
train,2018-12-03T17:37:17.503759,1878,0.847164,0.734375
train,2018-12-03T17:37:17.912644,1879,0.86501247,0.7109375
train,2018-12-03T17:37:18.329857,1880,0.8268101,0.78125
train,2018-12-03T17:37:18.740256,1881,0.9059637,0.7109375
train,2018-12-03T17:37:19.153399,1882,0.82582355,0.7421875
train,2018-12-03T17:37:19.559353,1883,0.91606,0.6796875
train,2018-12-03T17:37:19.974125,1884,0.84340215,0.7109375
train,2018-12-03T17:37:20.380170,1885,0.8698821,0.734375
train,2018-12-03T17:37:20.795852,1886,0.88530403,0.671875
train,2018-12-03T17:37:21.201498,1887,0.8920302,0.703125
train,2018-12-03T17:37:21.605188,1888,0.81663054,0.7421875
train,2018-12-03T17:37:22.016157,1889,0.92773044,0.6796875
train,2018-12-03T17:37:22.430146,1890,0.96023923,0.671875
train,2018-12-03T17:37:22.834241,1891,0.87437946,0.7734375
train,2018-12-03T17:37:23.242571,1892,0.878725,0.6640625
train,2018-12-03T17:37:23.650596,1893,0.83138484,0.75
train,2018-12-03T17:37:24.057828,1894,0.97945815,0.6640625
train,2018-12-03T17:37:24.465561,1895,0.887116,0.6953125
train,2018-12-03T17:37:24.873735,1896,0.8843815,0.6640625
train,2018-12-03T17:37:25.285673,1897,0.9001526,0.7265625
train,2018-12-03T17:37:25.697660,1898,0.8563186,0.75
train,2018-12-03T17:37:26.105225,1899,0.83171844,0.7421875
train,2018-12-03T17:37:26.523887,1900,0.7673796,0.7734375
dev,2018-12-03T17:37:26.931251,1900,0.9601216,0.6724339
train,2018-12-03T17:37:41.359374,1901,0.86049557,0.71875
train,2018-12-03T17:37:41.788721,1902,0.76929504,0.7890625
train,2018-12-03T17:37:42.198354,1903,0.8689926,0.734375
train,2018-12-03T17:37:42.609942,1904,0.85537785,0.71875
train,2018-12-03T17:37:43.027144,1905,0.89430636,0.703125
train,2018-12-03T17:37:43.440273,1906,0.8714631,0.6875
train,2018-12-03T17:37:43.854999,1907,0.8828896,0.6875
train,2018-12-03T17:37:44.264472,1908,0.8332788,0.7578125
train,2018-12-03T17:37:44.679419,1909,0.9476872,0.671875
train,2018-12-03T17:37:45.073572,1910,0.8549971,0.7421875
train,2018-12-03T17:37:45.464758,1911,0.80334693,0.7734375
train,2018-12-03T17:37:45.861329,1912,0.8485256,0.796875
train,2018-12-03T17:37:46.263503,1913,0.80414087,0.734375
train,2018-12-03T17:37:46.656656,1914,0.8616955,0.7265625
train,2018-12-03T17:37:47.057026,1915,0.8036132,0.7890625
train,2018-12-03T17:37:47.453011,1916,0.86221933,0.765625
train,2018-12-03T17:37:47.846280,1917,0.7622981,0.84375
train,2018-12-03T17:37:48.247736,1918,0.79166394,0.703125
train,2018-12-03T17:37:48.648054,1919,0.936979,0.6640625
train,2018-12-03T17:37:49.046896,1920,0.9112848,0.65625
train,2018-12-03T17:37:49.442044,1921,0.8900791,0.75
train,2018-12-03T17:37:49.842507,1922,0.8231988,0.7578125
train,2018-12-03T17:37:50.242058,1923,0.8426544,0.734375
train,2018-12-03T17:37:50.639743,1924,0.9211013,0.703125
train,2018-12-03T17:37:51.038017,1925,0.8253022,0.7734375
train,2018-12-03T17:37:51.434095,1926,0.9085214,0.6796875
train,2018-12-03T17:37:51.833927,1927,0.81850857,0.71875
train,2018-12-03T17:37:52.232439,1928,0.87883925,0.703125
train,2018-12-03T17:37:52.628156,1929,0.9089873,0.703125
train,2018-12-03T17:37:53.032963,1930,0.8881687,0.7578125
train,2018-12-03T17:37:53.436327,1931,0.7694926,0.7890625
train,2018-12-03T17:37:53.829902,1932,0.70815015,1.0
train,2018-12-03T17:37:53.854656,1933,0.77900565,0.7421875
train,2018-12-03T17:37:54.260541,1934,0.7993082,0.6953125
train,2018-12-03T17:37:54.659581,1935,0.8258856,0.7578125
train,2018-12-03T17:37:55.049655,1936,0.7112998,0.8359375
train,2018-12-03T17:37:55.445249,1937,0.70244443,0.84375
train,2018-12-03T17:37:55.840992,1938,0.73553437,0.8046875
train,2018-12-03T17:37:56.236214,1939,0.75261056,0.8359375
train,2018-12-03T17:37:56.654252,1940,0.71016085,0.8515625
train,2018-12-03T17:37:57.069402,1941,0.7221998,0.8359375
train,2018-12-03T17:37:57.480662,1942,0.673979,0.8046875
train,2018-12-03T17:37:57.898263,1943,0.7797818,0.734375
train,2018-12-03T17:37:58.316170,1944,0.8078995,0.75
train,2018-12-03T17:37:58.725444,1945,0.7076652,0.859375
train,2018-12-03T17:37:59.139746,1946,0.7401671,0.8203125
train,2018-12-03T17:37:59.556050,1947,0.766428,0.75
train,2018-12-03T17:37:59.968964,1948,0.73887,0.7890625
train,2018-12-03T17:38:00.389119,1949,0.76745015,0.78125
train,2018-12-03T17:38:00.801595,1950,0.76859635,0.7734375
train,2018-12-03T17:38:01.210755,1951,0.79958725,0.78125
train,2018-12-03T17:38:01.624932,1952,0.78872424,0.796875
train,2018-12-03T17:38:02.032745,1953,0.7352418,0.7890625
train,2018-12-03T17:38:02.469160,1954,0.7350258,0.8515625
train,2018-12-03T17:38:02.884772,1955,0.74541306,0.8203125
train,2018-12-03T17:38:03.298208,1956,0.76346433,0.828125
train,2018-12-03T17:38:03.743860,1957,0.7379023,0.8046875
train,2018-12-03T17:38:04.173194,1958,0.73669213,0.8359375
train,2018-12-03T17:38:04.580309,1959,0.6728203,0.796875
train,2018-12-03T17:38:04.996947,1960,0.76740396,0.8046875
train,2018-12-03T17:38:05.412471,1961,0.7718512,0.796875
train,2018-12-03T17:38:05.825946,1962,0.79427445,0.8046875
train,2018-12-03T17:38:06.238948,1963,0.71824056,0.8359375
train,2018-12-03T17:38:06.652250,1964,0.7149018,0.8125
train,2018-12-03T17:38:07.063158,1965,0.72655636,0.8515625
train,2018-12-03T17:38:07.474305,1966,0.73206615,0.8359375
train,2018-12-03T17:38:07.895279,1967,0.7188188,0.8515625
train,2018-12-03T17:38:08.301522,1968,0.6957284,0.828125
train,2018-12-03T17:38:08.714721,1969,0.706241,0.84375
train,2018-12-03T17:38:09.131830,1970,0.790947,0.75
train,2018-12-03T17:38:09.536638,1971,0.77628237,0.796875
train,2018-12-03T17:38:09.947854,1972,0.756228,0.7734375
train,2018-12-03T17:38:10.359746,1973,0.7182586,0.8203125
train,2018-12-03T17:38:10.773093,1974,0.7868703,0.8125
train,2018-12-03T17:38:11.182907,1975,0.71552336,0.828125
train,2018-12-03T17:38:11.593520,1976,0.7492392,0.796875
train,2018-12-03T17:38:12.002681,1977,0.77530867,0.78125
train,2018-12-03T17:38:12.418258,1978,0.7477124,0.8203125
train,2018-12-03T17:38:12.836244,1979,0.6937202,0.8359375
train,2018-12-03T17:38:13.253332,1980,0.8155099,0.7578125
train,2018-12-03T17:38:13.666301,1981,0.8198672,0.734375
train,2018-12-03T17:38:14.081681,1982,0.7488344,0.7890625
train,2018-12-03T17:38:14.498393,1983,0.72653747,0.8125
train,2018-12-03T17:38:14.916196,1984,0.7149163,0.8125
train,2018-12-03T17:38:15.329882,1985,0.79394174,0.7578125
train,2018-12-03T17:38:15.742692,1986,0.72899246,0.8359375
train,2018-12-03T17:38:16.163818,1987,0.77646524,0.796875
train,2018-12-03T17:38:16.584914,1988,0.73643786,0.84375
train,2018-12-03T17:38:17.010431,1989,0.7093088,0.8515625
train,2018-12-03T17:38:17.426985,1990,0.73124725,0.7890625
train,2018-12-03T17:38:17.841388,1991,0.6728959,0.8984375
train,2018-12-03T17:38:18.259248,1992,0.76874006,0.828125
train,2018-12-03T17:38:18.677456,1993,0.79817075,0.78125
train,2018-12-03T17:38:19.085299,1994,0.7044351,0.828125
train,2018-12-03T17:38:19.498575,1995,0.72317255,0.8203125
train,2018-12-03T17:38:19.916192,1996,0.80065143,0.7578125
train,2018-12-03T17:38:20.334555,1997,0.7798702,0.796875
train,2018-12-03T17:38:20.746032,1998,0.67147875,0.875
train,2018-12-03T17:38:21.159694,1999,0.7524199,0.78125
train,2018-12-03T17:38:21.572832,2000,0.66318476,0.84375
dev,2018-12-03T17:38:21.991795,2000,0.95516324,0.6702955
train,2018-12-03T17:38:36.378150,2001,0.72248226,0.8671875
train,2018-12-03T17:38:36.813718,2002,0.73414814,0.8203125
train,2018-12-03T17:38:37.224056,2003,0.7180254,0.8359375
train,2018-12-03T17:38:37.638801,2004,0.7541129,0.796875
train,2018-12-03T17:38:38.051168,2005,0.71991485,0.8125
train,2018-12-03T17:38:38.465915,2006,0.778856,0.8125
train,2018-12-03T17:38:38.880148,2007,0.7298713,0.84375
train,2018-12-03T17:38:39.298040,2008,0.7430977,0.7890625
train,2018-12-03T17:38:39.714751,2009,0.73937964,0.8125
